CONCEPT_ID,PARENT_CONCEPT_ID,LEVEL,TRAIT_DESCRIPTION,"SYS_CONNECT_BY_PATH(C1.TRAIT_DESCRIPTION,':')",IsLeaf
11391,1139,3,Good Awareness of Social and Personal Space,:Awareness of Social Cues:Awareness of Social and Personal Space:Good Awareness of Social and Personal Space,1
11392,1139,4,Poor Awareness of Social and Personal Space,:Recognition of Social Norms:Awareness of Social Cues:Awareness of Social and Personal Space:Poor Awareness of Social and Personal Space,1
11391,1139,2,Good Awareness of Social and Personal Space,:Awareness of Social and Personal Space:Good Awareness of Social and Personal Space,1
11392,1139,2,Poor Awareness of Social and Personal Space,:Awareness of Social and Personal Space:Poor Awareness of Social and Personal Space,1
11391,1139,1,Good Awareness of Social and Personal Space,:Good Awareness of Social and Personal Space,1
11391,1139,4,Good Awareness of Social and Personal Space,:Recognition of Social Norms:Awareness of Social Cues:Awareness of Social and Personal Space:Good Awareness of Social and Personal Space,1
11392,1139,3,Poor Awareness of Social and Personal Space,:Awareness of Social Cues:Awareness of Social and Personal Space:Poor Awareness of Social and Personal Space,1
1148,1140,4,Sensitivity to Conversant,:Social Competence:Recognition of Social Norms:Conversational Skills:Sensitivity to Conversant,0
1144,1140,4,Ability to Convey Information,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information,0
1141,1140,4,Ability to Converse in Social Settings,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings,0
1149,1140,4,Understanding Context,:Social Competence:Recognition of Social Norms:Conversational Skills:Understanding Context,0
1144,1140,1,Ability to Convey Information,:Ability to Convey Information,0
1141,1140,1,Ability to Converse in Social Settings,:Ability to Converse in Social Settings,0
1149,1140,1,Understanding Context,:Understanding Context,0
1148,1140,1,Sensitivity to Conversant,:Sensitivity to Conversant,0
1141,1140,2,Ability to Converse in Social Settings,:Conversational Skills:Ability to Converse in Social Settings,0
1149,1140,2,Understanding Context,:Conversational Skills:Understanding Context,0
1148,1140,2,Sensitivity to Conversant,:Conversational Skills:Sensitivity to Conversant,0
1144,1140,2,Ability to Convey Information,:Conversational Skills:Ability to Convey Information,0
1144,1140,3,Ability to Convey Information,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information,0
1141,1140,3,Ability to Converse in Social Settings,:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings,0
1149,1140,3,Understanding Context,:Recognition of Social Norms:Conversational Skills:Understanding Context,0
1148,1140,3,Sensitivity to Conversant,:Recognition of Social Norms:Conversational Skills:Sensitivity to Conversant,0
1142,1141,5,Ability to Engage in Casual Conversation,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation,0
1143,1141,5,Using Language Appropriately,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately,0
1142,1141,2,Ability to Engage in Casual Conversation,:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation,0
1143,1141,2,Using Language Appropriately,:Ability to Converse in Social Settings:Using Language Appropriately,0
1143,1141,4,Using Language Appropriately,:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately,0
1143,1141,1,Using Language Appropriately,:Using Language Appropriately,0
1142,1141,3,Ability to Engage in Casual Conversation,:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation,0
1143,1141,3,Using Language Appropriately,:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately,0
1142,1141,4,Ability to Engage in Casual Conversation,:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation,0
1142,1141,1,Ability to Engage in Casual Conversation,:Ability to Engage in Casual Conversation,0
11421,1142,6,Good Ability to Engage in Casual Conversation,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Good Ability to Engage in Casual Conversation,1
11422,1142,6,Poor Ability to Engage in Casual Conversation,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Poor Ability to Engage in Casual Conversation,1
11421,1142,3,Good Ability to Engage in Casual Conversation,:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Good Ability to Engage in Casual Conversation,1
11422,1142,3,Poor Ability to Engage in Casual Conversation,:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Poor Ability to Engage in Casual Conversation,1
11421,1142,2,Good Ability to Engage in Casual Conversation,:Ability to Engage in Casual Conversation:Good Ability to Engage in Casual Conversation,1
11422,1142,5,Poor Ability to Engage in Casual Conversation,:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Poor Ability to Engage in Casual Conversation,1
11421,1142,1,Good Ability to Engage in Casual Conversation,:Good Ability to Engage in Casual Conversation,1
11422,1142,1,Poor Ability to Engage in Casual Conversation,:Poor Ability to Engage in Casual Conversation,1
11421,1142,4,Good Ability to Engage in Casual Conversation,:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Good Ability to Engage in Casual Conversation,1
11422,1142,4,Poor Ability to Engage in Casual Conversation,:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Poor Ability to Engage in Casual Conversation,1
11421,1142,5,Good Ability to Engage in Casual Conversation,:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Ability to Engage in Casual Conversation:Good Ability to Engage in Casual Conversation,1
11422,1142,2,Poor Ability to Engage in Casual Conversation,:Ability to Engage in Casual Conversation:Poor Ability to Engage in Casual Conversation,1
11431,1143,6,Use Language Appropriately,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately:Use Language Appropriately,1
11432,1143,6,Can't Use Language Appropriately,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately:Can't Use Language Appropriately,1
11431,1143,3,Use Language Appropriately,:Ability to Converse in Social Settings:Using Language Appropriately:Use Language Appropriately,1
11432,1143,3,Can't Use Language Appropriately,:Ability to Converse in Social Settings:Using Language Appropriately:Can't Use Language Appropriately,1
11431,1143,2,Use Language Appropriately,:Using Language Appropriately:Use Language Appropriately,1
11432,1143,5,Can't Use Language Appropriately,:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately:Can't Use Language Appropriately,1
11431,1143,1,Use Language Appropriately,:Use Language Appropriately,1
11432,1143,1,Can't Use Language Appropriately,:Can't Use Language Appropriately,1
11431,1143,4,Use Language Appropriately,:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately:Use Language Appropriately,1
11432,1143,4,Can't Use Language Appropriately,:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately:Can't Use Language Appropriately,1
11431,1143,5,Use Language Appropriately,:Recognition of Social Norms:Conversational Skills:Ability to Converse in Social Settings:Using Language Appropriately:Use Language Appropriately,1
11432,1143,2,Can't Use Language Appropriately,:Using Language Appropriately:Can't Use Language Appropriately,1
1145,1144,5,Ability to Convey Appropriate Level of Detail,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail,0
1146,1144,4,Ability to Convey Correct Information,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information,0
1146,1144,5,Ability to Convey Correct Information,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information,0
1145,1144,2,Ability to Convey Appropriate Level of Detail,:Ability to Convey Information:Ability to Convey Appropriate Level of Detail,0
1147,1144,2,Ability to Convey Feelings,:Ability to Convey Information:Ability to Convey Feelings,0
1146,1144,2,Ability to Convey Correct Information,:Ability to Convey Information:Ability to Convey Correct Information,0
1145,1144,1,Ability to Convey Appropriate Level of Detail,:Ability to Convey Appropriate Level of Detail,0
1147,1144,1,Ability to Convey Feelings,:Ability to Convey Feelings,0
1146,1144,1,Ability to Convey Correct Information,:Ability to Convey Correct Information,0
1147,1144,3,Ability to Convey Feelings,:Conversational Skills:Ability to Convey Information:Ability to Convey Feelings,0
1146,1144,3,Ability to Convey Correct Information,:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information,0
1145,1144,3,Ability to Convey Appropriate Level of Detail,:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail,0
1145,1144,4,Ability to Convey Appropriate Level of Detail,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail,0
1147,1144,4,Ability to Convey Feelings,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Feelings,0
1147,1144,5,Ability to Convey Feelings,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Feelings,0
11451,1145,6,Good Ability to Convey Appropriate Level of Detail,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Good Ability to Convey Appropriate Level of Detail,1
11452,1145,6,Poor Ability to Convey Appropriate Level of Detail,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Poor Ability to Convey Appropriate Level of Detail,1
11451,1145,3,Good Ability to Convey Appropriate Level of Detail,:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Good Ability to Convey Appropriate Level of Detail,1
11452,1145,3,Poor Ability to Convey Appropriate Level of Detail,:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Poor Ability to Convey Appropriate Level of Detail,1
11451,1145,2,Good Ability to Convey Appropriate Level of Detail,:Ability to Convey Appropriate Level of Detail:Good Ability to Convey Appropriate Level of Detail,1
11452,1145,5,Poor Ability to Convey Appropriate Level of Detail,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Poor Ability to Convey Appropriate Level of Detail,1
11451,1145,1,Good Ability to Convey Appropriate Level of Detail,:Good Ability to Convey Appropriate Level of Detail,1
11452,1145,1,Poor Ability to Convey Appropriate Level of Detail,:Poor Ability to Convey Appropriate Level of Detail,1
11452,1145,4,Poor Ability to Convey Appropriate Level of Detail,:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Poor Ability to Convey Appropriate Level of Detail,1
11451,1145,4,Good Ability to Convey Appropriate Level of Detail,:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Good Ability to Convey Appropriate Level of Detail,1
11451,1145,5,Good Ability to Convey Appropriate Level of Detail,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Appropriate Level of Detail:Good Ability to Convey Appropriate Level of Detail,1
11452,1145,2,Poor Ability to Convey Appropriate Level of Detail,:Ability to Convey Appropriate Level of Detail:Poor Ability to Convey Appropriate Level of Detail,1
11461,1146,6,Good Ability to Convey Correct Information,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information:Good Ability to Convey Correct Information,1
11462,1146,6,Poor Ability to Convey Correct Information,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information:Poor Ability to Convey Correct Information,1
11461,1146,3,Good Ability to Convey Correct Information,:Ability to Convey Information:Ability to Convey Correct Information:Good Ability to Convey Correct Information,1
11462,1146,3,Poor Ability to Convey Correct Information,:Ability to Convey Information:Ability to Convey Correct Information:Poor Ability to Convey Correct Information,1
11461,1146,2,Good Ability to Convey Correct Information,:Ability to Convey Correct Information:Good Ability to Convey Correct Information,1
11462,1146,5,Poor Ability to Convey Correct Information,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information:Poor Ability to Convey Correct Information,1
11461,1146,1,Good Ability to Convey Correct Information,:Good Ability to Convey Correct Information,1
11462,1146,1,Poor Ability to Convey Correct Information,:Poor Ability to Convey Correct Information,1
11461,1146,4,Good Ability to Convey Correct Information,:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information:Good Ability to Convey Correct Information,1
11462,1146,4,Poor Ability to Convey Correct Information,:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information:Poor Ability to Convey Correct Information,1
11461,1146,5,Good Ability to Convey Correct Information,:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Correct Information:Good Ability to Convey Correct Information,1
11462,1146,2,Poor Ability to Convey Correct Information,:Ability to Convey Correct Information:Poor Ability to Convey Correct Information,1
11471,1147,6,Good Ability to Convey Feelings,:Social Competence:Recognition of Social Norms:Conversational Skills:Ability to Convey Information:Ability to Convey Feelings:Good Ability to Convey Feelings,1
